,Children,Age,Tenure,MonthlyCharge,Bandwidth_GB_Year,DummyChurn
557,1,54,1.410971237,169.937833,382.5347203,1
558,3,83,8.874920206,159.934918,1043.790368,1
559,0,88,6.013261132,217.470195,851.1414085,0
560,1,68,9.306233406,245.146969,1762.075547,1
561,0,38,4.902104964,177.48762,1350.716866,1
562,3,23,1.894776657,162.465269,1052.042079,1
563,3,55,5.204111135,147.456419,1159.678094,0
564,1,43,1.375013189,134.950905,338.2592054,0
565,4,61,1.387575524,127.442069,851.811469,0
566,0,38,2.685677496,184.978458,669.0040793,0
567,4,28,5.511437756,137.468388,910.210446,0
568,0,84,16.58244758,182.443347,1981.954133,1
569,0,22,14.17620441,172.487091,1695.851887,1
570,1,34,10.81527088,162.500692,1305.953642,0
571,0,28,20.01892414,137.439154,1950.886897,0
572,6,83,6.956508263,220.114868,1631.872719,1
573,0,86,8.274610767,159.994242,954.6181316,1
574,3,79,6.786723844,159.964152,957.753476,1
575,1,56,3.605888824,275.133571,1057.571757,1
576,0,47,10.19243185,194.958118,1277.521575,0
577,1,84,3.998433243,124.97808,327.6622533,0
578,8,35,4.964368923,92.455141,1193.589255,0
579,4,26,5.884557067,229.993134,1252.155771,0
580,0,41,1.084656113,147.478341,261.1185652,0
581,2,50,7.21126107,179.947583,879.6579171,1
582,1,34,2.140387928,175.006206,1080.597617,0
583,1,22,7.931439645,204.963371,1262.007891,0
584,0,55,14.08939653,210.12704,1713.178075,0
585,6,80,9.232644617,184.967019,1264.760574,0
586,1,85,6.951491551,200.118516,1356.299478,1
587,0,58,3.137169138,114.965789,386.0863102,0
588,4,37,11.85998919,134.980139,1299.066214,1
589,3,71,3.113737885,92.488023,278.5411418,0
590,0,63,4.985175451,137.483594,1014.311651,0
591,0,47,11.41238102,137.483594,1511.115195,1
592,2,80,15.37990405,207.638588,1795.270512,1
593,3,26,3.775528995,114.972827,551.1855922,0
594,3,28,5.30268427,207.609354,1051.833922,1
595,4,38,2.843930975,134.950905,567.3663629,1
596,2,79,13.70230727,240.114868,1614.036609,1
597,2,48,4.768869377,149.959755,771.6292755,0
598,2,80,14.57312339,134.950905,1329.158978,0
599,4,66,17.28022598,204.963371,1929.06738,0
600,9,26,16.1217624,149.977753,1845.830672,0
601,1,56,2.437089876,139.934918,909.6827162,1
602,4,69,5.822867455,197.628838,1084.807286,0
603,0,73,16.18199957,152.479779,1602.254193,0
604,0,55,14.46037646,139.95684,1435.057667,0
605,2,32,1.504124801,229.993134,729.7054333,1
606,1,71,7.737353244,142.471255,1290.274294,0
607,2,26,4.109952242,159.947583,1200.010955,1
608,2,71,2.566196093,240.114868,774.8506663,1
609,0,51,4.440328327,172.440432,1178.437008,1
610,1,89,12.3848312,169.967067,1321.193696,1
611,0,58,6.396338897,149.962093,821.4684599,1
612,2,46,10.03212915,134.950905,986.2673645,0
613,1,19,2.62036784,159.965008,587.538153,0
614,1,18,3.795086086,232.637807,1517.166558,1
615,1,78,3.149071183,149.962093,520.606284,0
616,0,51,3.484000437,184.963371,1138.169594,1
617,0,65,5.770302149,182.490006,829.9759818,1
618,1,37,2.981008475,159.951231,477.2500925,0
619,0,38,9.14991493,147.442069,944.3304649,0
620,1,84,11.38939562,242.632554,1499.600891,1
621,1,43,1.445148407,162.500489,524.9630078,1
622,2,34,6.143856241,172.457857,1035.02733,0
623,2,48,5.981775914,140.00128,1281.923094,0
624,1,56,2.08299524,144.988941,951.3512058,1
625,0,53,7.110141173,150.020764,894.626194,1
626,2,55,3.041138012,275.133571,1045.360604,1
627,4,35,15.37394197,130.006414,1829.923575,0
628,0,18,3.905351198,197.48762,838.8374504,0
629,0,38,3.838043219,149.984492,688.2231899,0
630,1,55,5.141923371,184.978458,927.5974127,1
631,2,81,19.17821675,207.609354,2031.266556,1
632,0,55,12.36979696,139.99789,1241.892931,0
633,0,64,14.28414317,220.132293,1662.516242,0
634,0,80,3.769989038,242.632554,857.6130334,1
635,1,36,9.126959742,154.991856,1640.244176,1
636,6,42,2.684151079,139.987503,991.424632,0
637,4,44,24.39432985,245.145743,2895.881802,1
638,2,24,4.676474348,187.609354,1396.347808,1
639,1,39,4.065555679,159.965008,640.3809858,1
640,3,68,19.95372925,192.440432,2072.694492,1
641,1,83,4.241019424,172.440432,1001.860025,1
642,2,56,14.02310297,204.961033,1669.613093,0
643,4,47,1.042140757,222.649979,878.627791,0
644,2,59,4.483251529,159.951231,558.9953054,1
645,1,28,2.768037617,159.965008,570.1301629,1
646,1,81,6.357562637,152.510442,1178.057753,0
647,2,69,7.748370205,187.656013,1219.21915,1
648,1,77,6.90648504,184.978458,1000.051774,0
649,1,26,11.80191083,127.481989,1233.889856,0
650,1,47,20.75499393,220.118516,2245.476461,1
651,2,50,10.57261422,162.482694,1243.478237,0
652,1,46,5.260136013,245.146969,1502.677072,1
653,3,40,28.38835566,162.465269,3249.417944,1
654,5,52,2.451160296,149.984492,764.893446,1
655,1,68,7.243986575,147.478341,708.0622854,0
656,4,82,1.876407503,184.963371,1075.001724,0
657,1,83,7.29973843,172.47417,847.7321161,0
658,0,21,11.24483017,200.132293,1967.957184,1
659,0,43,6.735352382,92.455141,1066.193338,0
660,1,65,5.991017375,214.966286,961.1315871,1
661,3,82,16.67574291,127.458638,1639.197703,0
662,0,48,10.28281832,120.003499,1200.853937,0
663,4,79,19.21689293,210.105118,2562.992759,1
664,1,33,11.34954445,142.500692,1766.503802,1
665,2,37,1.846161288,79.978861,333.3304389,0
666,1,35,14.86270396,137.468388,1561.128541,0
667,0,59,2.216583602,134.950905,323.972804,0
668,1,44,16.53708435,104.962874,1643.91894,0
669,3,74,3.7013893,102.474625,406.5230396,0
670,4,31,5.261502169,162.482694,932.1606254,1
671,1,60,7.279044337,159.994242,906.7867988,1
672,3,18,13.80323806,92.455141,1737.354579,0
673,2,84,15.92219451,255.155493,1986.939234,1
674,4,68,3.525858481,159.983006,532.0660282,1
675,2,86,9.85591776,169.944668,1014.45747,1
676,0,73,9.75910234,127.511223,871.2907856,0
677,3,46,5.506476096,95.019486,794.8748353,0
678,1,19,6.999864982,134.980139,949.785575,0
679,0,27,19.50833872,112.455141,1751.748167,0
680,1,76,7.320050181,92.455141,954.4058631,0
681,1,56,8.886453729,127.442069,1390.292533,1
682,2,42,17.80378998,129.962093,2283.692222,0
683,0,76,7.847288476,112.484375,625.2785223,0
684,7,42,10.8040205,212.641455,2129.856605,0
685,0,32,7.798523158,220.161527,1307.965782,1
686,1,27,9.586248224,149.937833,1554.416773,0
687,3,74,9.428767036,232.641455,1328.568048,1
688,2,64,8.019086021,192.470522,985.0943424,0
689,2,30,5.78988794,194.966286,1503.682743,1
690,4,23,23.02862012,114.965789,2253.839865,0
691,3,44,2.72317525,192.48852,586.1493754,0
692,0,77,18.92157073,152.479779,1813.614194,0
693,4,78,11.90088632,154.961766,1831.930109,0
694,1,20,28.93788212,124.97808,2580.979643,0
695,2,53,1.570209934,152.44408,930.6501084,1
696,1,20,10.85959186,232.641455,1561.283799,1
697,6,82,1.338441957,182.465269,491.8773506,1
698,0,43,2.995498523,242.610632,1300.689811,1
699,1,38,10.56061324,202.443347,1252.81737,1
700,10,81,9.84141211,117.487242,1511.1388,0
701,0,34,16.66441267,184.979684,2230.367018,0
702,7,36,12.84120976,240.114868,1885.438773,1
703,2,38,5.759265746,184.967019,947.6695867,1
704,1,33,7.979145258,127.458638,1025.701125,0
705,1,66,19.28424826,184.985293,1982.131752,0
706,2,78,13.57977305,277.63748,1780.791626,0
707,3,80,3.520675631,172.457857,700.0569426,1
708,4,38,10.49916723,194.966286,1924.891176,1
709,7,80,1.72479919,174.975543,704.1947645,1
710,0,48,5.567028377,149.937833,1207.740526,1
711,0,20,11.84987964,112.455141,1064.895012,0
712,0,18,3.976305626,149.959755,743.4780761,0
713,1,49,5.759571228,277.63748,1251.370845,1
714,4,80,3.613513424,112.484375,470.682278,0
715,0,24,5.156978882,117.439154,1112.686143,0
716,2,87,16.75922789,275.133571,2064.474901,1
717,0,73,13.85187885,147.456419,1716.888034,1
718,2,76,9.472450618,204.949594,1114.13669,1
719,1,80,6.636312277,127.474951,718.0624099,0
720,0,89,2.904448825,129.962093,800.1531959,0
721,6,43,4.800346852,242.610632,1680.337106,1
722,0,50,10.35063785,127.442069,1416.865765,0
723,0,64,14.71592037,104.964303,1573.289677,0
724,0,49,9.758067608,182.443347,1619.817463,1
725,3,32,9.820011726,159.947583,1596.707755,1
726,0,31,8.458573247,157.483594,908.0504522,0
727,4,44,8.508626757,129.948316,1449.202089,0
728,3,52,11.70347852,139.934918,1790.688379,0
729,2,66,29.8284414,222.649979,3113.451696,1
730,1,54,7.004427474,162.482694,907.2094936,0
731,0,36,7.439569893,125.007314,890.4483344,1
732,0,61,21.05353987,204.949594,2050.67636,1
733,1,27,6.050060777,139.965008,1338.110998,0
734,4,89,7.599617029,182.465269,920.3847194,0
735,1,47,5.473564746,104.992311,736.1743773,0
736,2,81,4.803306414,220.118516,857.7406243,1
737,3,79,6.051428262,154.991856,1226.543716,1
738,3,35,6.503513341,142.452604,1495.554533,0
739,0,88,1.650263525,147.442069,248.179366,1
740,2,55,2.282601557,124.97808,395.2218567,0
741,2,34,15.70393958,220.118516,1857.957041,0
742,2,35,11.56648604,117.439154,1663.371666,0
743,1,43,1.322671871,95.019486,318.0435078,0
744,2,70,12.11795763,162.482694,1386.813604,0
745,1,50,9.539962975,159.947583,1535.462356,1
746,1,43,4.303745101,104.97808,982.8832681,0
747,9,69,7.607475355,117.483475,1150.859858,0
748,0,25,3.736763788,172.484753,866.8410599,1
749,0,88,22.39935475,169.937833,1960.019242,0
750,1,69,20.07541432,147.473844,1788.145063,0
751,2,43,7.677648117,175.133074,1166.469107,1
752,3,79,14.08292576,195.006206,1559.679776,0
753,2,86,11.14672304,127.458638,1103.202075,0
754,3,84,6.343374736,245.145743,1207.841461,1
755,0,78,21.1875693,220.132293,2229.321043,1
756,1,84,19.9441873,147.442069,1708.75722,0
757,1,76,3.196943016,275.119794,830.61429,1
758,4,74,3.248169927,162.45383,991.7633623,1
759,5,76,6.248150471,124.964303,580.5443061,0
760,0,55,3.293435643,192.48852,586.7422583,0
761,0,57,1.754385394,104.97808,697.3086442,0
762,1,63,11.48773622,137.487242,1096.780158,0
763,4,89,5.711646401,124.97808,544.0000763,0
764,1,46,7.603357235,172.44408,1003.664665,0
765,1,22,2.084118551,114.972827,364.1402725,0
766,6,81,6.587201276,202.443347,1026.300872,1
767,3,58,4.603347641,159.983006,704.6408647,0
768,3,48,6.541066702,187.46728,1532.283357,0
769,3,78,4.332134531,157.469817,427.3743388,0
770,2,72,2.279259145,212.641455,1092.959251,1
771,4,76,9.043575718,172.470522,1587.044822,1
772,0,41,8.446160069,104.992311,886.3435693,0
773,1,29,3.990895779,134.950905,598.4998978,0
774,1,88,9.07068647,187.484705,1099.486982,0
775,3,89,16.97529426,149.988989,1657.822806,0
776,3,30,25.77611616,182.483267,2593.301866,0
777,2,19,3.189179387,210.105118,1345.804923,1
778,2,87,6.49110882,129.994975,752.9918959,0
779,1,76,8.908332009,194.974431,982.2094626,1
780,3,69,15.37107894,139.983006,1964.354824,0
781,0,21,9.715065141,262.610632,1509.912313,1
782,0,26,9.582004744,255.119794,1947.487826,1
783,2,72,5.84055678,192.470522,780.3612617,1
784,3,66,2.968358466,114.950905,868.469474,0
785,0,45,9.294088005,129.99153,1523.63262,0
786,4,50,12.96208301,129.99153,1848.639719,1
787,0,65,2.831804349,114.972827,335.9239723,0
788,0,70,9.322934248,159.979358,1358.491904,0
789,0,47,11.75027091,164.964681,1714.901159,1
790,4,39,6.509951549,159.965581,1354.241904,1
791,2,84,3.087125795,160.00128,513.2164776,0
792,0,83,5.310878954,149.959755,639.7187297,0
793,1,31,4.208227552,222.628057,1444.321124,1
794,0,62,4.933319572,204.963371,854.4182496,1
795,3,85,6.284107728,172.44408,829.2707102,1
796,2,40,2.179548523,220.114868,1211.247766,1
797,4,67,9.289517752,149.97755,1096.234525,1
798,1,33,12.55438733,270.160419,2312.167935,1
799,2,77,28.86969715,152.44408,3088.823891,0
800,2,20,8.063547235,232.62403,1810.319743,1
801,4,75,4.612099351,222.632554,1479.639912,1
802,10,24,14.60526414,262.610632,2208.615485,1
803,0,73,11.95255483,179.979358,1232.913132,0
804,2,63,5.044076415,165.01134,928.4588213,1
805,3,67,13.55218661,242.628057,1779.049529,0
806,0,44,7.748288711,182.465269,1039.252532,0
807,3,52,8.360649713,92.455141,1262.21298,0
808,1,61,9.162445307,179.965581,993.6031859,1
809,0,41,5.823321565,255.119794,1590.329883,1
810,1,49,8.294910436,182.460772,1048.128938,1
811,1,45,29.10639477,127.458638,2678.418264,0
812,1,39,5.786960464,207.609354,993.8801154,1
813,0,52,19.70266217,117.468591,2268.392356,1
814,2,42,4.455386749,95.005709,610.2580075,0
815,0,29,9.44860885,217.470195,1243.779967,0
816,1,52,4.986528165,245.146969,1460.586413,1
817,2,80,12.00858052,177.48762,1774.586726,0
818,0,83,10.26390461,172.44408,1022.516053,0
819,2,73,1.525343103,232.652038,805.1476345,1
820,0,34,11.78880203,147.442069,1173.669727,1
821,4,82,24.19132114,242.61428,2551.579661,1
822,9,23,14.37727698,172.487091,2033.164639,1
823,3,64,1.128335443,212.641455,1094.729266,0
824,2,47,5.691421867,154.975543,1396.977223,1
825,3,37,6.492246879,154.975543,1526.166139,1
826,0,84,3.831221517,207.481057,767.1879493,1
827,2,45,11.08306586,127.495766,1224.30253,0
828,1,20,7.48578642,127.442069,1311.269805,0
829,1,56,8.654535873,194.976769,1120.116258,1
830,4,80,5.179004124,114.997564,623.8543707,0
831,1,76,1.440416687,207.638588,635.4288732,1
832,1,79,7.542749465,184.971516,943.6675679,1
833,1,18,4.607336316,182.446995,766.7921091,0
834,1,19,6.28842083,169.944668,958.0823564,1
835,0,47,1.532973151,220.132293,720.5035962,1
836,0,56,15.74763468,142.452604,2044.73861,0
837,10,19,23.956929,129.994975,2653.32821,0
838,2,24,9.073819276,139.979239,1214.758985,0
839,3,57,4.310152224,157.483594,575.2472429,0
840,0,65,19.76529476,200.118516,2441.022927,1
841,1,43,17.71637154,149.959755,1732.013844,0
842,4,70,17.37839741,182.460772,1815.9129,1
843,2,60,5.130341596,212.641455,1404.974888,1
844,0,62,6.588311936,149.977753,751.8733285,0
845,1,22,4.222122394,129.976324,829.1270366,0
846,4,65,10.81273093,152.466002,1277.906866,0
847,5,86,1.078815111,142.482694,853.3942121,1
848,0,44,7.161869147,132.479779,1371.738945,1
849,2,27,4.313377262,149.984492,824.8053885,0
850,0,22,11.38490458,240.114868,1549.466596,1
851,1,83,26.01552533,230.105118,2601.095159,1
852,9,23,4.784582646,129.994975,1038.488303,1
853,1,81,5.110718131,159.980465,579.4447417,1
854,1,79,8.802527803,117.468591,1317.520342,0
855,1,18,4.667703398,247.664655,1621.139508,1
856,0,43,7.455148937,184.993915,1116.825249,1
857,0,18,4.475652318,162.467607,1233.62831,0
858,2,83,17.28550612,277.651257,2195.914801,1
859,4,55,2.284207057,172.455519,618.3644109,0
860,3,61,5.028564472,149.959755,698.7845202,0
861,0,54,11.09808176,172.456745,1541.269223,0
862,4,51,2.010353461,169.992756,441.5863902,1
863,4,81,5.240131023,172.440432,1221.696817,1
864,1,23,3.414733275,194.988208,868.9523115,0
865,1,61,1.901532614,235.141716,1215.412022,1
866,5,48,5.541384803,242.61428,1212.756335,1
867,2,58,5.62805389,117.51525,828.6984604,1
868,1,63,8.791194482,127.458638,1040.933456,0
869,0,78,3.11643578,179.947583,473.0515906,0
870,0,34,2.086431077,139.934918,922.2958319,1
871,6,66,12.84560044,92.488023,1266.982166,0
872,0,32,2.704019894,117.472036,476.2957809,1
873,0,55,1.656338685,187.481057,1097.557516,1
874,3,32,14.89720747,225.145743,2539.76136,1
875,3,69,8.735757967,159.965008,1068.543522,1
876,10,51,1.161803984,255.141716,1004.100502,1
877,5,39,13.76871228,184.993915,1801.182918,1
878,2,30,18.66504433,149.984492,1990.914106,0
879,2,38,13.01023159,182.465269,1469.359942,1
880,1,87,5.803901847,129.948316,1041.301237,0
881,3,73,5.295927221,152.47417,1109.108163,1
882,0,45,2.463011656,207.49737,692.3788089,0
883,3,21,14.04985628,154.991856,2072.078593,1
884,2,29,4.849677072,137.468591,692.5685037,0
885,0,31,9.595456517,207.481057,1366.210807,0
886,0,37,15.16937697,137.439154,1476.963855,0
887,2,57,9.195415365,252.62403,1321.204826,1
888,0,26,13.04114417,194.999168,1557.923129,0
889,4,36,1.79772408,152.509013,740.0368256,1
890,1,83,6.471903209,137.439154,644.2789946,0
891,4,60,9.923586914,267.664655,1640.006106,1
892,1,74,5.36237356,157.469817,545.6211065,0
893,1,35,3.317348927,154.975543,1258.06366,0
894,4,59,10.79186592,117.439154,1582.783024,0
895,0,55,3.505235526,182.476229,596.3449707,0
896,2,66,11.7391369,142.485486,1335.902829,0
897,1,49,13.00962018,162.452604,1460.632443,0
898,0,22,4.709035899,144.960655,545.1832765,0
899,1,32,1.611546284,129.994975,463.6509838,0
900,5,72,11.55987401,129.962093,1766.074131,1
901,1,34,5.261212465,212.655686,1101.650764,1
902,3,77,15.806584,104.962874,1490.383762,0
903,1,27,13.17849974,147.478341,1328.747604,0
904,0,48,11.58317216,134.980139,1199.466728,0
905,2,67,12.05713486,127.488728,1234.176575,1
906,0,59,3.105139512,220.132293,809.979871,1
907,0,42,9.137809439,184.967019,1196.870152,0
908,2,75,7.176700824,124.964303,649.8383392,0
909,0,48,6.991642782,182.467607,927.9297296,1
910,2,87,9.637781398,162.500692,984.2036034,0
911,4,43,2.368283285,172.470522,1148.280787,1
912,4,20,9.651065829,212.669463,1719.483972,0
913,0,48,8.730405893,257.63748,1880.78289,1
914,1,21,4.173314039,222.628057,1560.361086,1
915,7,34,15.42700763,152.479779,1930.805216,0
916,8,30,12.91213895,112.455141,1447.711265,0
917,4,50,3.679255472,142.485486,836.5749555,1
918,0,35,10.34327947,162.471255,1224.604104,0
919,0,76,5.451895614,159.964152,765.8624235,1
920,1,38,12.81881129,194.958118,1553.013845,1
921,0,75,8.277054038,149.944668,1320.132625,0
922,3,37,14.31596419,182.460772,1642.394079,0
923,3,67,5.259033624,204.949594,876.2446802,1
924,0,84,14.44810037,120.003499,1424.117227,0
925,0,81,4.245035615,164.985293,1083.381195,1
926,3,26,4.035770971,172.503404,900.6921852,1
927,1,20,6.434280902,277.651257,1482.558282,1
928,3,20,5.425068599,275.133571,1386.2317,1
929,0,18,2.729451922,152.510442,970.4333183,0
930,0,37,5.134989649,184.971516,806.2451255,0
931,8,41,6.979009919,227.475448,1258.30276,0
932,4,36,4.816592997,184.967019,938.5556359,1
933,0,64,3.861708438,129.977753,853.1123448,0
934,5,56,11.58576976,275.119794,1706.688082,1
935,1,34,1.740841699,194.958118,658.4234711,0
936,9,52,10.50397242,139.99789,1375.909262,0
937,2,44,4.906579535,115.002061,708.2981607,0
938,2,62,15.90065569,192.440432,1729.48154,0
939,1,32,1.276890621,139.965008,848.3285479,1
940,1,34,5.915225146,182.443347,1302.621469,1
941,1,26,2.646328849,159.964152,730.6968601,1
942,4,46,13.7944302,139.934918,1965.419062,1
943,3,57,1.550579619,177.65076,771.5712211,1
944,2,54,10.03364243,210.105118,1830.93361,1
945,1,60,14.63294721,172.44408,1486.699299,1
946,0,43,7.380291282,117.472036,823.39436,1
947,10,20,1.047382039,144.960655,641.845268,0
948,0,89,2.371911572,210.12704,594.5451059,1
949,1,77,4.905988692,192.470522,738.8929143,0
950,1,25,2.253077812,150.006987,534.5843758,0
951,3,89,1.59959844,169.937833,427.0934802,1
952,4,39,27.46106977,222.649979,3069.566918,1
953,2,58,1.457335487,200.118516,1072.481938,1
954,10,57,17.34243942,255.137219,2389.270826,1
955,0,88,9.759495559,190.12704,1663.694612,1
956,4,27,16.66814552,117.485813,1887.894567,0
957,0,52,16.66213522,220.132293,1943.761302,1
958,0,85,14.38485335,142.468917,1794.480836,0
959,1,21,1.443775322,142.471255,985.5778302,0
960,1,23,9.349597147,275.133571,1589.339963,1
961,2,72,4.945014197,162.482694,792.520824,0
962,0,37,8.015401085,114.983787,793.2826057,0
963,2,31,1.153881327,204.949594,580.0697389,1
964,3,29,18.09905454,147.460067,1738.098524,0
965,1,80,2.625315241,139.99789,474.5558784,1
966,1,23,11.20984456,190.12704,2026.429158,1
967,1,70,5.566520625,222.632554,1434.828418,1
968,4,41,2.380500918,139.979239,754.4414431,0
969,1,44,8.979360083,200.132293,1784.759356,0
970,0,33,8.840888613,172.44408,1069.849043,0
971,4,19,8.137267032,179.947583,1118.73994,0
972,8,34,2.258852671,235.141716,1548.705967,1
973,0,72,2.010811355,172.440432,863.4623731,1
974,1,43,1.591333405,240.114868,708.9358044,1
975,0,23,7.918062789,152.479779,1136.110777,0
976,1,20,1.515452465,210.138,804.489391,1
977,0,56,3.857300987,154.975543,1202.670117,1
978,3,69,7.882710227,127.442069,1244.709018,0
979,0,60,3.950587999,162.446995,1040.272445,1
980,3,88,14.02849733,230.105118,1664.080114,0
981,2,23,6.721823696,262.610632,1366.71852,1
982,10,82,1.796688583,149.99153,600.0687482,0
983,2,82,12.51401968,187.609354,1848.378413,1
984,2,69,9.485268741,104.97808,1352.986244,0
985,4,31,19.02547148,222.636202,2323.778584,1
986,2,24,2.506101194,255.155493,1084.371719,1
