,Children,Bandwidth_GB_Year,Age,Tenure,MonthlyCharge
2812,2,1864.692477,40,18.7404,162.4689
8777,8,6018.341413,39,62.52045,222.65
8995,5,5083.752685,82,54.30563,220.1323
2549,1,373.1383878,51,2.476217,147.4783
6069,1,6008.789959,73,68.2985,220.1185
3169,1,1502.652508,21,9.910534,175.0048
7054,2,5869.077797,89,70.42655,137.4686
4828,0,2436.452255,41,23.63005,152.509
9570,7,6592.008568,62,71.24412,117.4686
1259,0,820.9557127,55,5.174032539,104.964303
8712,4,6410.875978,76,66.00509,222.6143
3661,0,1905.720335,67,14.70737,164.9715
7922,5,4556.395722,62,43.18866,184.9634
1024,7,2329.836404,41,18.33393114,129.977753
4965,4,2060.344507,40,8.05975,270.1604
752,3,1559.679776,79,14.08292576,195.006206
3942,9,1110.320153,31,2.086344,242.6326
3710,0,439.0514662,75,4.226363,114.9976
9960,0,4856.265598,72,54.1338,174.9755
1951,9,1154.39778,86,1.00025934,187.609354
6314,0,4227.212401,20,48.25774,114.9976
351,7,1852.503069,24,9.001231999,197.470195
1511,3,445.4856462,80,2.60003549,104.962874
4829,2,799.7665769,37,6.42531,149.9778
9616,3,5231.660184,20,51.4383,245.175
3746,0,1288.594508,22,5.962119,287.6427
5799,1,5557.721713,83,65.87412,147.4421
701,0,2230.367018,34,16.66441267,184.979684
3693,1,427.8088852,78,1.866832,149.9707
4614,3,838.558113,21,2.987316,214.9663
7213,0,5085.716683,28,56.37128,192.4705
561,0,1350.716866,38,4.902104964,177.48762
2318,2,1749.384846,19,12.21802,187.656
3098,1,1587.727149,64,10.59517,182.4433
4838,4,494.5000388,75,2.429677,130.0244
3150,4,1613.670166,22,10.16083,137.4836
5608,4,3851.447958,41,39.61469,175.1331
4299,0,1104.302871,74,9.517804,164.9889
4618,2,1083.774656,52,9.613541,150.007
4074,0,2163.007664,20,14.87243,174.9581
3994,1,2224.045421,38,17.30249,139.965
6373,5,5872.762953,42,66.41154,192.4885
6167,1,6139.778068,33,68.87727,184.9785
1047,0,892.0207872,19,7.904120653,115.002061
2939,3,905.0282527,27,7.129721,114.9728
1808,0,694.7582953,33,2.92969581,204.979684
3166,3,1522.674203,24,7.994351,129.9621
414,1,787.0962355,39,5.254442453,172.44408
1340,7,901.5457844,86,2.834098048,240.114868
9371,2,4309.391711,80,47.04565,92.45514
7740,1,5824.416954,80,66.81169,172.4579
5060,0,6206.957458,82,69.03413,139.9512
4633,4,880.8737878,54,5.924783,159.9349
4609,3,1670.183322,24,8.824037,144.9889
7366,0,3777.403759,66,44.60874,147.4738
1469,0,535.493169,57,2.934758008,152.466002
1710,0,1412.478266,58,7.753271168,164.971516
6270,4,5800.854441,34,59.55192,129.9915
8732,3,5939.670076,24,60.98321,132.4798
2271,0,1002.753144,18,2.977062,139.965
1583,3,2332.190421,75,18.55974516,174.988208
1412,3,935.5106086,41,2.495010749,129.948316
4111,0,1552.219697,20,15.82734,137.5165
7652,1,5323.572726,34,59.84496,139.9678
6693,2,5570.146365,73,64.33211,117.4835
1722,2,838.173682,81,2.699998442,220.161527
2024,3,1428.669992,80,10.47338,104.9781
2212,1,2021.193572,28,20.43585,134.9801
1507,1,913.9626257,74,6.7464384,92.455141
2622,3,1208.504726,40,8.473966,162.4982
5290,0,4132.581901,85,48.80775,147.4893
9128,3,5888.376817,33,62.46483,232.6228
1321,3,995.4220744,26,2.456217972,275.119794
842,4,1815.9129,70,17.37839741,182.460772
1146,7,1973.393367,75,17.35804942,172.457857
3624,2,1541.284939,76,13.57249,175.1331
4280,3,866.9483546,61,8.06514,144.9607
9010,1,5335.845074,68,62.42321,169.9378
8986,3,5167.346084,64,58.72004,179.9476
4681,2,498.4399198,31,1.556238,104.9923
463,8,1541.134986,42,13.44056701,105.010962
1754,3,1647.423104,87,7.860641328,242.610632
3936,3,1826.132589,54,20.44277,157.4698
7933,9,5322.906337,18,51.04299,257.6549
9460,0,4941.36404,48,57.25068,134.9801
4401,0,482.2768453,78,4.908846,134.9509
4700,4,1383.764044,32,4.581601,277.6513
8991,4,3992.813669,58,44.47907,117.5015
378,6,639.3261343,30,4.801969514,112.455141
3106,0,599.8774496,71,2.290777,124.9607
8215,3,5842.03594,69,63.79124,220.1323
1335,0,2588.843484,25,22.57289049,147.456419
1223,0,765.7044853,46,5.396647294,137.468388
3848,2,586.7907291,80,2.719751,184.9939
2716,2,1620.352713,81,16.21818,169.9378
6837,1,5591.655269,35,60.64795,200.1652
2952,3,901.8396595,87,6.611955,194.9744
1350,2,1755.239032,18,10.55505829,149.944668
1082,9,676.0809142,26,2.871446409,105.010962
6453,3,5680.973666,73,68.17558,112.4551
1811,0,404.9361415,68,1.884992328,179.947583
4121,1,1861.838695,18,17.25428,159.9942
1351,1,1884.50089,70,19.43267321,172.47417
7817,3,5948.573891,78,65.86516,242.6143
8796,0,6228.700498,71,68.59726,149.9447
1894,1,1222.622089,20,4.510537408,149.944668
6639,1,5280.699717,68,57.0263,255.1372
565,4,851.811469,61,1.387575524,127.442069
3903,4,754.1266839,42,1.940789,142.4993
7100,0,4715.211492,39,54.23845,125.0073
3673,1,520.0280011,28,2.277916,149.9598
4366,0,1837.391501,36,11.07238,164.9853
7545,0,5108.08077,52,53.42523,129.9621
1212,3,1712.794495,28,9.38712707,277.651257
1189,2,278.9942907,77,1.87055247,157.483594
3955,3,628.1057927,77,2.09202,207.6094
898,0,545.1832765,22,4.709035899,144.960655
4786,3,3055.521716,46,21.39532,270.1604
8092,1,4580.300146,50,50.53589,172.4733
4602,6,1346.569879,24,12.1891,79.97886
8896,0,5396.225434,83,64.25764,137.5165
3454,8,2036.889178,66,8.977196,245.1283
3609,1,1203.774277,41,10.92718,179.9656
8157,1,5894.676109,56,65.79102,142.4993
8765,4,6167.49975,27,64.88052,149.9928
9677,6,5116.876043,84,54.17218,117.4392
7572,5,5092.967553,20,57.10624,167.4564
3909,4,1019.501584,56,5.21614,214.9663
4028,0,1796.010353,51,16.96026,184.9785
3931,9,1424.90105,75,13.10595,95.01949
2332,1,1760.757293,60,8.970035,245.147
7302,0,5471.963232,67,63.63211,159.9805
2262,3,2261.0457,26,19.98033,207.6094
9260,0,5089.309759,77,58.20411,204.9496
5781,1,6066.504159,80,60.82718,247.6647
2595,1,1031.540479,21,9.063713,92.5018
7200,4,4826.083597,50,49.40819,162.4833
3593,0,1524.896385,77,14.75827,182.497
5216,3,6230.661267,59,69.31083,214.9663
1030,5,1277.1051,62,4.969645421,287.642733
7433,3,4591.422629,68,47.57047,190.1737
7877,2,5439.486404,78,62.23238,172.4579
8823,0,5700.115786,77,61.48122,242.6573
8236,2,6727.30047,72,69.54041,225.132
5733,0,6543.110379,52,71.00745,132.466
5378,0,5811.165878,58,62.76753,142.4713
7762,1,5876.66853,37,61.41766,172.4404
1755,0,715.1931007,27,6.805071944,124.964303
7355,2,6437.319274,38,66.43229,174.9581
4161,0,740.9934575,77,5.131207,92.45514
231,1,1707.641161,63,18.17247008,149.959755
8104,0,5572.923222,68,59.9106,159.9476
110,1,704.9375603,47,5.197446331,137.439154
5457,0,3382.423508,89,39.01296,139.9568
6708,3,6091.711097,75,67.65272,187.656
2514,2,1367.523632,36,8.973181,240.1149
5961,4,6305.881041,24,61.77794,212.6228
4279,1,922.3842497,87,11.32392,137.4872
4720,1,843.7651173,66,4.685087,217.484
2917,1,1932.26875,44,21.06329,127.4958
9390,4,6263.757352,27,67.95515,187.4847
2992,1,830.8201063,84,2.080255,265.1283
2317,4,2281.384323,69,16.56118,167.4847
4847,0,820.0423101,63,9.525184,92.48802
4292,1,2715.021658,35,19.56071,242.6106
6991,0,5298.561299,30,59.79789,160.0122
1515,0,1386.523823,71,5.68349814,232.62403
216,0,1536.589816,53,11.94550648,137.469817
9213,0,4301.135534,60,51.8548,105.011
9061,3,5346.745829,66,56.50636,149.9447
8417,3,5277.177679,75,59.46147,192.4705
2263,1,1453.840704,25,11.53977,182.4676
5326,3,4735.770641,74,54.58835,169.9378
6840,1,4224.698626,29,45.89028,174.9618
8498,0,4472.040669,61,43.40615,200.1323
6010,0,4942.653192,82,54.22687,255.1417
893,1,1258.06366,35,3.317348927,154.975543
1490,3,704.224884,65,4.279464865,137.468388
3003,3,1429.709066,46,5.944147,164.9853
1850,0,1483.41562,84,7.399248624,190.12704
5199,3,5546.135558,45,54.6947,212.6415
6380,7,5696.625474,36,62.25247,182.4608
324,4,1971.429689,67,11.74635394,190.12704
1215,3,1078.260358,36,7.60247544,162.468917
2899,3,1393.130581,82,12.23126,169.9671
2933,3,1860.127661,74,9.417302,245.147
3658,1,338.0121063,63,2.353582,169.9928
8678,1,4300.053916,80,43.49892,164.9715
6673,7,5298.703538,19,48.19847,242.6106
7972,1,5878.97721,40,62.71297,149.9447
8586,1,5878.968323,79,67.20217,174.991
6169,1,5490.285527,21,56.53318,255.1555
9724,1,5838.092547,31,57.99615,202.6362
1129,1,1008.639416,80,9.067061096,160.01224
8856,1,6751.757527,58,69.74686,242.6106
2918,0,1174.54568,24,9.453234,182.4538
3902,2,511.2155972,40,1.302103,160.0013
7947,0,6662.597959,68,70.14056,222.6326
9097,7,6519.801796,47,64.74166,232.624
3827,1,2264.252412,40,18.59752,149.9447
4923,0,1090.927055,39,5.337342,202.6829
208,1,894.6733856,46,4.648958177,162.511928
3254,2,465.1896546,38,3.352593,134.9509
2795,1,380.7812664,66,1.059865,130.0064
5106,0,5462.625983,83,64.17623,192.4705
9011,7,4583.497674,27,46.23456,220.1185
798,1,2312.167935,33,12.55438733,270.160419
9105,1,5168.014204,25,56.24334,184.9963
734,4,920.3847194,89,7.599617029,182.465269
2244,0,993.5285482,83,5.26283,127.4738
178,4,830.1193011,34,2.976033785,194.999168
5830,1,6411.160905,32,67.19295,154.9919
7008,0,6818.374228,23,71.56031,187.6094
1174,0,1136.60955,34,5.679317142,262.610632
6642,1,5655.54142,30,61.96931,217.484
5848,3,6799.703331,67,71.39166,187.6094
1831,4,1367.183772,88,11.76797971,192.440432
7995,3,6833.821068,43,71.97382,142.4526
9279,3,5147.718209,49,58.69465,117.472
7897,3,6201.935276,46,62.33818,190.127
8597,2,5319.79287,87,63.82538,144.9607
8522,4,6293.093113,50,65.2372,164.9647
198,1,472.1057019,82,3.756359276,137.439154
7928,1,4326.507187,47,43.2029,139.9349
7076,2,5731.449527,50,64.7835,204.9496
9284,2,6324.792407,38,68.98754,147.4564
1097,3,1207.593093,63,8.960033031,184.985293
548,3,2847.700412,27,22.76986341,197.470195
6908,0,4805.533141,35,54.03362,179.9794
8229,0,5456.006313,52,57.72738,149.9741
4706,5,786.0804243,37,4.219362,167.4564
6912,0,4966.605582,51,55.64232,194.9992
3369,3,1526.714907,47,10.3665,210.127
7583,3,3459.851822,62,39.71501,157.4836
2532,6,1498.783318,39,8.457034,220.1323
4055,7,2408.542735,59,12.51669,270.1604
2314,0,2300.741445,33,21.08084,207.4811
6653,3,6294.11967,51,64.89527,187.4974
6885,2,3796.689783,19,44.34553,124.9643
5937,0,5078.029461,27,58.27269,160.0013
2815,3,945.3922235,48,4.99913,174.991
3437,10,1527.543295,22,6.89036,124.9607
3880,0,954.1842126,86,6.358996,242.6143
4157,1,560.5940436,32,3.850863,114.9658
66,3,1007.425553,70,4.471254161,265.146969
7866,1,5718.68358,73,70.33871,124.9643
616,0,1138.169594,51,3.484000437,184.963371
1118,0,2926.290256,31,20.70165955,225.145743
3260,1,1174.511172,80,10.58401,184.967
3401,1,971.0087147,46,7.831837,127.4586
3692,2,1185.85182,89,7.283366,139.9512
937,2,708.2981607,44,4.906579535,115.002061
6604,1,5718.03878,55,60.50578,139.9349
2572,0,961.4048126,18,7.35817,182.447
7536,1,6000.369501,87,61.68428,255.1198
6324,0,5819.382147,82,68.46135,149.9776
622,2,1035.02733,34,6.143856241,172.457857
1681,8,1991.187997,34,12.18544178,232.652038
2126,4,2019.213435,36,8.275832,237.6549
787,0,335.9239723,65,2.831804349,114.972827
3332,3,1450.000546,71,8.442986,182.4433
7236,4,6186.049801,35,70.45979,159.965
1092,0,1805.771781,76,19.98393473,182.446995
9103,2,5115.87044,89,54.7709,142.4713
5020,3,5942.500538,78,65.57643,127.4421
9353,1,5509.232295,78,60.04586,149.9741
5944,1,6319.297112,39,69.28827,177.6508
3280,7,563.7131359,81,2.71724,147.4713
8186,0,4717.831195,75,55.09556,127.4586
2201,0,558.7166007,80,4.028152,172.4742
1160,1,525.3079814,71,4.00803296,125.007314
5581,7,6024.265777,46,70.73353,124.9643
3592,7,1634.207671,81,14.60884,182.4833
3952,3,1316.126296,48,3.08219,222.6143
9691,0,5858.143246,47,66.37599,184.9785
6247,3,4332.356783,78,48.16091,139.9861
4153,2,1225.839629,83,12.63051,147.4421
478,1,1794.116848,44,12.9401487,255.137219
1352,1,1029.123182,46,2.108441505,184.979684
4309,3,983.0214047,35,7.294292,134.9801
5698,0,4716.06213,67,51.61804,232.6415
2647,3,1761.265371,21,13.05373,220.1185
8460,4,6083.905265,83,69.06894,184.9785
8198,4,5645.734587,34,62.71338,169.9378
7689,2,5517.787412,49,59.31818,139.983
9257,0,6069.26126,53,63.35816,187.4974
2589,1,722.2139832,34,1.393262,240.1149
1033,3,2267.242164,55,24.71916223,179.965581
4686,3,1786.980349,73,11.5917,152.4555
5011,0,5754.802766,50,66.44552,169.9447
2598,1,1326.411799,47,7.617535,159.9656
5819,3,5848.006408,26,62.24788,104.9781
4608,0,1138.754327,35,4.768185,139.9349
8470,6,5434.193829,22,60.04717,147.4421
9040,2,6429.615341,80,70.39578,277.6375
7450,2,6228.991967,32,63.71587,187.4974
4671,1,503.8825694,55,3.063806,104.9629
5583,2,5641.382534,53,63.28283,192.4404
3717,4,1826.031678,74,12.75835,139.965
9327,0,6068.222536,25,64.01003,142.4713
3928,1,805.2130716,77,6.611696,202.4433
3617,4,1200.247776,19,5.855481,104.9643
1425,7,874.5485738,35,4.544027018,147.442069
9378,2,4420.771386,50,39.11075,245.1283
2919,1,581.9611419,88,3.109148,194.9699
3819,0,411.3879952,50,2.110607,104.9629
1871,3,632.0815033,58,3.997019354,104.962874
5487,0,5057.818142,79,59.51288,149.9621
480,10,3143.245184,32,28.79864005,182.460772
5972,0,4762.552792,36,49.60721,117.4392
9600,4,5694.792189,53,59.89979,212.6557
2888,2,2192.448535,27,18.58829,222.6362
6686,2,6432.504958,65,64.71582,255.1336
6315,1,4859.191572,64,59.48902,92.48802
527,1,1304.999684,48,2.084396413,235.137219
4129,0,929.9153923,87,2.847771,172.4404
722,0,1416.865765,50,10.35063785,127.442069
5120,4,5700.531807,75,64.37387,182.4653
4722,2,352.0824182,53,2.680333,124.9781
220,3,1046.054674,23,2.73951266,159.947583
9188,2,4759.907327,53,48.82939,245.1457
1935,1,2017.858499,55,10.19944078,225.145743
344,1,289.9240291,66,2.656915117,114.983787
8332,1,4596.408358,74,49.59222,117.4872
9674,0,5222.664785,41,57.36298,194.9992
4483,1,858.2482994,88,7.326372,152.4798
9706,1,5475.229519,86,63.80541,182.4608
8486,0,4478.070702,42,46.03183,119.9568
9216,1,5088.812303,63,53.27554,162.497
6903,9,6671.033985,38,70.60477,107.4958
9154,1,6174.837293,34,62.6237,210.1051
5960,0,4796.917237,42,56.12583,134.9509
7034,0,6128.760704,85,70.04427,220.1185
6051,2,5812.281035,76,62.09662,162.4608
2391,0,881.9915619,26,1.854011,255.1417
7181,0,4755.552483,68,48.25936,197.4725
4328,2,1187.095148,20,4.51753,252.6378
6452,2,5389.076144,57,63.4041,114.9658
1983,0,1457.990407,45,8.856546048,162.465269
8246,2,6036.455962,87,70.14712,182.4676
1554,0,1534.097093,46,12.63923748,137.469817
4850,3,693.3489139,83,2.250238,240.1149
9095,3,5152.428776,49,53.24081,142.4713
9922,0,6427.502592,28,71.53609,217.4725
7532,1,4999.929364,68,53.48518,152.5104
6853,3,5653.24762,46,61.86502,204.961
4641,2,923.5059358,65,7.813168,152.466
2881,4,1658.402714,41,4.646695,237.6549
1677,0,1284.691556,54,6.864219377,162.497044
4885,2,868.497965,35,8.423652,144.9607
1964,2,1587.688033,48,13.59949293,92.455141
901,1,1101.650764,34,5.261212465,212.655686
7130,3,6805.77977,29,70.20428,184.961
3068,1,1860.602438,80,11.91973,200.1323
2296,0,1511.485403,81,9.361841,174.9581
6237,3,4380.489566,23,46.1155,194.9699
5862,1,4953.477077,35,57.56205,169.9928
296,0,1446.203986,24,14.86764776,147.478341
8778,1,5869.863059,81,71.40954,134.9509
57,1,958.1397059,33,6.732948946,142.515576
7242,2,6282.781525,84,70.49801,127.4783
4385,1,896.0387666,84,10.03914,124.9935
2984,7,1911.199623,70,15.39419,207.6094
27,0,419.0508708,70,1.392421597,139.981577
4407,3,866.4850145,37,6.979961,159.9512
9877,4,5725.195787,50,67.3665,124.9643
2676,2,492.0307787,63,2.237975,139.9678
8545,0,5447.179024,33,60.0122,175.0211
5262,1,6799.261898,31,69.49734,222.6143
5841,1,5316.712002,33,60.69462,114.9976
7021,1,5738.755668,86,70.09961,124.9643
3248,0,1602.19464,85,9.880576,197.4725
5667,1,5075.832913,25,52.14985,129.9621
3884,4,1173.536496,44,3.590398,267.6647
7663,1,5820.96516,65,65.98685,194.9581
295,2,958.6989908,48,8.134438503,160.00128
3161,8,1497.60783,63,11.96395,139.9568
2580,2,917.029715,82,1.794202,174.9768
3870,2,790.0442858,79,4.180338,124.9607
9210,3,4796.464221,75,57.31788,134.9509
4404,0,1559.606858,70,7.465071,222.6326
6952,3,5940.981382,56,69.71587,95.01949
648,1,1000.051774,77,6.90648504,184.978458
1370,1,1144.495358,35,9.941798485,149.99153
9855,3,5600.00441,40,62.91268,174.9919
6992,3,6104.10638,35,70.79817,134.9801
5532,0,5216.298758,73,58.52603,197.4876
9620,1,5508.351465,22,59.7267,152.5022
5708,1,5230.495459,39,55.69627,210.1563
4209,0,909.8932554,50,1.070145,184.9496
681,1,1390.292533,56,8.886453729,127.442069
434,1,801.4709595,23,3.508974199,192.470522
9309,2,5168.726317,43,59.03432,137.4686
4824,0,1293.256696,31,11.99482,179.9656
9761,0,6536.992768,37,70.40113,172.4705
3159,0,848.4406611,59,3.769755,219.9902
1489,3,1637.132389,64,11.32483244,149.937833
2987,0,1851.332322,63,15.04337,265.147
812,1,993.8801154,39,5.786960464,207.609354
1882,4,1178.564131,37,2.497790261,172.470522
9267,2,5932.680423,60,67.00167,197.4876
4936,0,1304.494778,78,9.060452,139.965
9935,2,7014.911451,33,70.50359,225.1457
1940,4,1114.124252,26,3.637134041,265.146969
3296,6,1189.205287,89,9.244926,184.967
3534,6,2451.995707,37,17.35639,174.9744
4525,2,1527.978319,55,10.07469,147.4564
3729,3,778.200989,50,3.284958,182.4608
7015,4,5764.23317,53,65.89807,149.9778
1612,2,1608.852045,49,4.753020774,245.128318
1181,1,1454.923517,49,13.34966275,172.47417
1375,4,1370.86345,64,7.677039536,235.159141
9224,0,5813.907009,50,61.85144,139.9349
3946,3,1294.33801,70,11.38257,162.4937
7210,1,6025.591215,85,71.79034,179.9476
5211,6,6448.95087,70,69.16302,149.9378
63,1,1095.950634,81,12.25062113,92.5018
626,2,1045.360604,55,3.041138012,275.133571
4421,1,2057.979176,33,15.1242,255.1555
1669,1,780.2278932,38,3.810228199,130.006414
2112,3,995.5630984,37,4.252913,242.6143
5804,3,6017.607321,56,69.74139,149.9598
9763,1,4849.091945,60,55.07277,172.4624
4032,2,952.2685798,25,5.013991,130.0064
6545,0,5534.496573,66,60.18695,139.9512
7948,0,5971.766968,60,68.53399,194.9744
84,2,631.7435653,32,2.257358355,195.006206
9180,4,6343.939228,69,71.24132,174.9755
1462,0,1185.69317,34,8.831489129,152.502178
2283,0,570.5832494,58,5.219974,149.9778
2887,2,1398.161322,32,12.69289,114.9658
5834,6,5902.542522,85,65.3851,165.0182
684,7,2129.856605,42,10.8040205,212.641455
4469,7,927.4696678,42,4.419844,149.9621
418,4,922.1362066,74,4.924623699,207.49737
5228,0,6213.398927,32,67.97011,220.1323
4253,0,1741.511236,70,13.99745,159.9794
2709,0,155.5067148,66,1.500082,105.011
2357,7,488.6462667,68,2.225465,144.9607
8059,6,5863.981501,79,62.4919,139.965
1366,9,1201.898094,43,3.187512279,159.947583
6277,0,6201.748972,39,69.50311,184.9853
3916,1,562.038508,22,2.348003,104.9923
293,0,665.4740915,50,5.201330266,137.516476
2639,2,1759.464436,18,17.45182,124.9781
9458,3,4908.377893,67,54.72683,194.9882
1506,1,1943.112927,76,23.42878979,79.978861
9037,0,3294.82859,67,38.14529,147.4783
7393,8,5918.124559,66,62.95177,137.4836
1634,0,1146.616856,66,11.67107144,149.948316
2457,1,826.331106,76,1.76478,139.965
9891,1,5961.319084,32,66.73836,132.5127
5558,1,4231.393427,47,43.2487,242.6326
9751,7,5454.636911,81,60.08453,172.4579
2300,1,655.4787829,85,5.111421,172.4555
4537,0,1443.483853,57,14.0669,192.4567
2938,1,577.1681107,39,3.294082,159.965
1563,1,2764.347068,48,23.27091932,152.455519
5689,0,5089.775857,86,60.34404,169.9447
8658,1,6686.415286,45,71.63571,144.9889
7517,4,5088.789141,31,46.77756,232.6378
1979,0,1576.607681,35,14.7212152,169.967067
1883,0,504.8041713,86,2.745220008,162.482694
3803,4,1145.212837,49,7.481549,184.9785
438,2,1624.799349,22,14.16961729,169.944668
4635,0,939.0291358,34,4.254025,220.1323
4528,2,1094.624835,38,4.18206,127.4421
4332,4,678.2091311,85,5.111561,160.0122
3573,1,1740.01586,75,12.90094,152.4555
8741,2,5898.163738,62,62.4542,257.6549
8911,1,4782.949918,55,52.20049,92.45514
4817,0,1307.928901,79,8.171806,154.9919
6435,9,5831.95427,85,66.12646,117.5015
2986,2,1087.694968,44,9.349103,127.4887
7838,2,6125.213003,20,65.31873,222.65
704,1,1025.701125,33,7.979145258,127.458638
2280,0,921.6285886,57,4.582941,219.9902
8734,2,5403.227013,34,59.53457,152.4884
4147,3,1070.918591,44,5.65315,104.9643
5412,3,3969.782146,87,44.69494,162.5007
373,1,302.3848209,87,1.541545443,107.48056
6405,2,5372.80048,71,64.78357,157.4698
9223,1,5659.754528,83,65.67292,132.5127
2585,4,1508.478673,82,15.2121,167.4564
1332,5,1618.259683,45,9.652842643,220.161527
9572,6,6072.286168,85,65.14504,172.4885
5282,4,5245.572739,23,51.57289,172.4705
9131,1,5695.712663,18,65.81421,137.4872
8315,1,5493.632538,60,63.96787,162.5007
9809,0,5867.267664,58,61.47977,184.9634
1784,9,1257.485285,33,6.418130939,152.479779
3182,2,1344.195225,29,6.815025,139.9512
494,1,1427.321538,49,12.75071284,182.467607
7363,8,5770.027634,22,59.9755,175.0048
2860,3,1432.224687,39,8.36006,262.6106
7929,1,4565.513222,72,48.36469,129.9598
4041,0,1652.974278,55,14.9206,184.9963
7178,4,5473.238444,66,57.62165,162.4538
2897,1,1488.056133,21,14.72164,95.01949
366,4,927.1279646,42,7.663625954,112.484375
849,2,824.8053885,27,4.313377262,149.984492
7440,0,4696.276365,87,58.79677,124.9643
9454,4,4958.675342,52,50.26004,149.9447
